123,0,4.0,24,25,0,0,0,4,0,1,537,0,-1,4,5,4.5,2,2018,-1,-1,35083,-1,0,2236,2235,5,88,1
124,0,5.0,48,50,0,0,1,6,0,2,427,0,0,1,5,5.0,2,2017,-1,-1,6943,-1,0,0,0,0,117,1
125,0,4.5,6,7,12,1,0,6,0,2,163,0,-1,1,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,7,24,1
126,0,4.5,11,13,0,0,0,6,2,2,179,0,0,1,5,5.0,1,2022,-1,-1,14018,-1,0,0,0,0,21,1
127,0,4.5,17,20,0,0,0,6,0,1,184,0,0,0,5,5.0,2,2019,-1,-1,3766,-1,0,0,0,0,30,1
128,0,4.5,36,38,0,0,1,7,0,2,95,0,0,2,5,4.5,1,2021,-1,-1,28467,-1,0,0,0,0,118,1
129,0,4.0,28,28,0,0,1,5,0,4,453,0,0,5,5,5.0,3,2012,-1,-1,6943,-1,0,0,0,0,83,1
130,0,5.0,6,6,0,0,0,6,0,2,163,0,-1,1,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,7,14,1
131,0,4.5,18,21,0,0,0,5,0,2,185,0,-1,1,5,4.5,2,2021,-1,-1,156986,-1,0,2115,2115,7,57,1
132,0,4.5,66,66,0,0,0,5,0,1,97,0,-1,14,1,5.0,2,2015,-1,-1,163,-1,0,1192,1192,4,142,1
133,0,4.5,8,10,0,0,1,5,0,2,386,0,-1,0,5,5.0,2,2022,-1,-1,6943,-1,0,2615,2615,6,29,1
134,0,5.0,123,125,0,0,0,4,0,3,199,0,-1,26,3,5.0,2,2017,-1,-1,1888,-1,0,1528,1528,5,279,1
135,0,4.5,12,14,0,0,0,5,0,2,185,0,-1,1,5,4.5,2,2021,-1,-1,156986,-1,0,2115,2115,7,59,1
136,0,4.5,74,77,0,0,0,8,3,3,65,0,-1,6,4,4.5,3,2016,-1,-1,7002,-1,0,2761,2761,1,214,1
137,0,5.0,2,6,0,0,1,8,1,2,57,0,-1,0,5,4.5,2,2022,-1,-1,28467,-1,0,2129,2129,8,10,1
138,0,5.0,12,14,0,0,0,6,0,2,190,0,0,1,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,29,1
139,0,4.5,117,118,0,0,0,13,0,3,49,0,0,2,3,4.5,3,2016,-1,-1,5986,-1,0,0,0,0,237,2
140,0,4.5,49,52,0,0,1,8,0,2,102,0,0,2,5,4.5,1,2021,-1,-1,28467,-1,0,0,0,0,116,2
141,0,5.0,45,48,0,0,0,5,0,3,0,0,0,1,3,4.5,3,2015,-1,-1,5986,-1,0,0,0,0,125,2
142,0,4.5,51,53,0,0,0,4,0,1,552,0,0,10,5,4.5,2,2017,-1,-1,35083,-1,0,0,0,0,135,2
143,0,4.5,277,280,0,0,1,6,0,3,55,0,0,49,5,4.5,2,2017,-1,-1,28467,-1,0,0,0,0,516,2
144,0,5.0,10,12,0,0,0,6,0,2,162,0,0,13,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,66,2
145,0,4.5,25,27,35,9,0,8,0,3,462,0,0,0,7,4.5,3,2014,-1,-1,1396,-1,0,0,0,0,52,2
146,0,5.0,27,27,0,0,0,5,0,2,212,0,0,1,5,4.5,2,2021,-1,-1,156986,-1,0,0,0,0,99,2
147,0,4.5,18,23,0,0,0,7,0,3,462,0,0,0,7,4.5,3,2014,-1,-1,1396,-1,0,0,0,0,50,2
148,0,4.0,28,28,0,0,1,5,0,4,453,0,0,5,5,5.0,3,2012,-1,-1,6943,-1,0,0,0,0,83,2
149,0,5.0,3,4,9,0,0,6,0,2,138,0,-1,0,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,7,17,2
150,0,5.0,7,11,13,4,0,5,0,2,162,0,-1,1,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,7,33,2
151,0,5.0,2,3,0,0,0,5,0,2,162,0,0,1,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,20,2
152,0,4.5,65,68,0,0,0,5,0,4,3,0,0,8,5,4.5,2,2011,-1,-1,4312,-1,0,0,0,0,164,2
153,0,5.0,6,6,7,1,0,5,4,1,69,0,-1,0,1,5.0,2,1971,-1,-1,33,-1,0,3858,3858,0,5,2
154,0,5.0,36,37,0,0,1,8,0,2,88,0,-1,1,5,4.5,1,2021,-1,-1,28467,-1,0,2129,2129,6,89,2
